Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
112,IVZ,Financials,-43.2,55.0,-4.7,5.8,21.9,25.6,55.3,59.9,25.1,14.1,66.9,-43.2,9.7,-107.9,2.4,0.0,-60.8,84.3,104.0,110.0,101.5,120.0,75,186.1,2,48.10000000000001
113,GM,Consumer Cyclical,-5.5,65.4,-3.8,-4.7,13.3,39.6,30.2,85.7,55.6,-13.9,-10.1,-5.5,33.8,-79.8,1.8,0.0,-31.1,122.1,78.0,83.0,101.5,110.0,90,186.5,-34,-5.300000000000001
114,ARM,Theme (User Picks),-57.3,4.3,3.9,3.6,-37.9,-44.0,-48.3,-64.3,-57.3,-57.3,-57.3,-57.3,143.3,-66.3,2.7,0.0,722.9,10.0,139.0,118.0,101.5,13.0,110,186.9,-6,75.19999999999993
115,CVX,Energy,-49.8,15.2,0.7,11.3,7.9,0.8,-3.7,-18.4,-65.3,38.9,-37.1,-49.8,59.4,-69.3,1.8,0.0,-51.1,77.8,109.0,115.0,101.5,114.0,79,189.7,-29,-99.1
116,PG,Consumer Defensive,-79.2,8.1,3.6,2.9,-2.4,-12.5,-24.5,-39.4,-54.0,-48.0,-71.2,-79.2,38.0,-89.5,2.2,0.0,-153.7,48.4,125.0,128.0,101.5,126.0,70,191.3,-26,-152.29999999999998
117,SLB,Energy,-87.3,28.2,5.4,30.9,37.8,32.8,8.9,-35.0,-67.0,87.3,12.8,-87.3,19.1,-129.1,2.4,0.0,-100.7,40.3,128.0,131.0,101.5,122.0,71,191.9,-24,-66.4
118,ONDO-USD,Coin,-101.8,0.0,-0.2,-11.8,-53.9,-80.6,-95.1,-95.8,-101.8,-101.8,-101.8,-101.8,288.4,-101.8,2.5,0.0,8375.8,-42.1,145.0,140.0,101.5,4.0,115,193.9,0,1811.8999999999996
119,SUI-USD,Coin,-81.2,7.1,-0.2,-25.6,215.4,-78.2,-110.7,-75.9,-81.2,-81.2,-81.2,-81.2,293.4,-109.7,3.5,0.0,417.2,-65.1,146.0,129.0,101.5,18.0,112,194.5,2,133.0
120,EL,Consumer Defensive,-135.6,9.3,0.2,7.8,16.7,21.5,40.4,-29.2,-105.2,-100.3,-127.6,-135.6,92.8,-159.1,1.8,0.0,-712.4,-8.0,143.0,145.0,101.5,139.0,61,194.5,8,-105.0
121,AEP,Utilities,-51.0,18.2,-5.6,2.0,1.8,3.0,4.2,21.8,-22.9,-1.0,-51.2,-51.0,31.5,-69.4,1.8,0.0,-170.3,77.5,110.0,116.0,101.5,128.0,78,194.7,-24,-52.10000000000001
122,463050.KS,Unknown,-12.9,63.9,-7.4,0.6,21.7,9.8,23.4,23.1,-12.9,-12.9,-12.9,-12.9,7.0,-48.1,1.9,0.0,-10.3,55.9,119.0,94.0,101.5,88.0,98,196.1,-37,-6.200000000000001
123,HAL,Energy,-90.3,24.8,3.5,21.7,27.6,44.2,18.4,-38.0,-70.0,43.2,-15.3,-90.3,35.6,-131.9,2.9,0.0,-122.1,37.3,130.0,134.0,101.5,123.0,76,198.3,-68,-307.7
124,ABT,Healthcare,-71.8,0.5,0.5,-13.2,-15.5,-22.2,-29.9,-40.0,-64.1,-70.5,-93.2,-71.8,72.0,-72.5,2.3,0.0,-722.0,55.8,120.0,123.0,101.5,140.0,75,199.9,13,878.8
125,BAC,Financials,-17.5,28.1,-4.5,-7.7,-2.7,-0.2,-3.4,17.8,-11.7,0.6,-54.1,-17.5,50.3,-44.0,1.4,0.0,-54.7,110.1,88.0,97.0,101.5,117.0,97,201.1,-54,-47.300000000000004
126,JNJ,Healthcare,-49.4,39.9,1.8,6.3,16.0,26.1,34.2,9.0,-20.7,-19.8,-34.7,-49.4,13.4,-91.1,2.2,0.0,-65.6,78.2,108.0,114.0,101.5,121.0,88,201.1,-38,-29.39999999999999
127,ALGN,Healthcare,-144.0,4.5,-0.6,5.5,24.1,-24.8,-36.4,-68.1,-92.6,-121.2,-150.9,-144.0,242.5,-162.2,2.8,0.0,-951.5,-16.4,144.0,146.0,101.5,141.0,67,201.7,11,556.8
128,BA,Industrials,-98.7,13.3,0.0,14.4,11.0,-2.4,30.5,-9.8,-37.3,-21.7,-133.7,-98.7,117.0,-131.7,2.2,0.0,-464.8,28.9,133.0,137.0,101.5,137.0,74,203.1,-4,-205.10000000000002
129,DD,Basic Materials,-66.1,31.5,3.7,6.8,29.5,34.0,27.8,33.5,-7.7,-7.8,-41.6,-66.1,17.7,-104.7,2.1,0.0,-123.8,61.5,117.0,121.0,101.5,124.0,88,205.5,-6,53.000000000000014
130,ED,Utilities,-76.7,10.2,-4.7,4.7,4.7,-2.7,-0.5,-14.2,-41.7,2.4,-52.4,-76.7,25.0,-88.2,1.9,0.0,-329.2,51.8,124.0,127.0,101.5,135.0,82,206.5,-28,-125.69999999999999
131,INTC,Technology,-104.6,25.4,-6.9,17.0,6.8,99.2,107.7,-26.4,5.8,-56.9,-101.7,-104.6,39.4,-153.7,2.6,0.0,-239.9,22.9,136.0,141.0,101.5,132.0,78,206.5,-21,-150.4
132,456680.KS,Korea ETF (My Portfolio),-4.5,62.2,-10.0,-1.0,-9.0,33.1,30.6,156.0,-4.5,-4.5,-4.5,-4.5,42.2,-81.3,1.8,0.0,-25.1,74.8,111.0,82.0,101.5,105.0,106,206.9,-45,-10.000000000000002
133,SCHD,Unknown,-45.6,19.8,1.9,5.7,6.2,-0.1,-5.1,-18.9,-41.9,-23.9,-37.7,-45.6,21.6,-62.2,2.4,0.0,-52.8,80.8,107.0,111.0,101.5,115.0,97,206.9,0,0.0
134,DLTR,Consumer Defensive,-101.5,23.4,-8.3,0.8,21.7,1.3,58.2,-36.0,-72.2,-39.8,-86.3,-101.5,37.6,-144.1,1.9,0.0,-173.0,26.1,135.0,139.0,101.5,129.0,81,207.7,-52,-147.8
135,HST,Real Estate,-92.1,14.2,-2.7,1.8,12.6,8.4,1.5,-30.6,-43.1,-1.1,-72.0,-92.1,15.6,-109.9,2.7,0.0,-315.0,36.4,131.0,135.0,101.5,134.0,81,208.1,-1,316.70000000000005
136,457480.KS,Korea ETF (My Portfolio),-9.6,51.4,-9.1,-3.7,-5.5,21.9,-5.8,53.7,-9.6,-9.6,-9.6,-9.6,31.2,-52.8,2.0,0.0,-18.9,70.9,113.0,87.0,101.5,101.0,109,209.7,-6,32.2
137,PEP,Consumer Defensive,-99.2,5.2,-0.6,1.1,-4.2,-2.9,-15.0,-43.2,-68.3,-48.9,-77.0,-99.2,22.3,-105.9,2.6,0.0,-508.4,28.4,134.0,138.0,101.5,138.0,80,209.9,-22,-310.59999999999997
138,VTR,Real Estate,-56.7,28.7,-10.0,-5.2,5.2,8.6,10.3,28.4,0.8,29.5,-46.3,-56.7,20.6,-87.8,1.7,0.0,-135.0,71.8,112.0,117.0,101.5,125.0,95,211.1,-105,-131.5
139,EIX,Utilities,-106.4,10.7,-0.5,4.6,10.7,15.4,3.1,-31.9,-54.1,-21.1,-49.9,-106.4,13.7,-120.8,2.0,0.0,-394.7,22.1,137.0,142.0,101.5,136.0,81,211.5,-14,-186.89999999999998
140,WBD,Communication Services,-69.9,30.4,-0.7,-2.3,33.3,98.7,170.9,190.7,101.5,-46.9,-52.7,-69.9,140.0,-161.5,2.9,0.0,-258.2,57.7,118.0,122.0,101.5,133.0,90,211.5,-28,-118.5
141,JKHY,Financials,-85.6,15.2,-3.6,-2.1,16.6,-2.9,-9.3,-26.7,-57.1,-42.8,-92.2,-85.6,56.3,-111.1,2.2,0.0,-214.1,41.9,127.0,130.0,101.5,131.0,92,216.1,-24,-91.0
142,SPCE,Theme (User Picks),-196.8,0.0,-0.2,-5.1,-19.9,-10.6,54.6,-74.9,-129.7,-147.2,-200.3,-196.8,351.3,-196.9,2.9,0.0,-13526.7,-85.3,147.0,147.0,101.5,144.0,102,238.7,-1,-3257.6000000000004
143,DIS,Communication Services,-125.1,2.7,-0.2,-2.3,-0.6,-14.2,-12.0,-11.9,-45.9,-80.8,-105.5,-125.1,31.4,-129.5,2.1,0.0,-3045.3,2.5,142.0,144.0,101.5,143.0,105,239.7,-3,-2287.6000000000004
144,EH,Theme (User Picks),-89.4,0.3,-0.8,2.2,-25.6,-38.6,-35.4,-37.0,-82.1,-146.1,-89.4,-89.4,994.1,-92.9,1.9,0.0,-1759.8,5.5,141.0,133.0,101.5,142.0,110,241.9,-37,-1825.1
145,GEV,Industrials,102.6,69.5,-3.7,-0.1,6.7,-22.1,20.6,102.6,102.6,102.6,102.6,102.6,152.6,-11.5,1.3,92.5,,146.2,66.0,50.0,49.0,,78,,3,
146,0138Y0.KS,Korea ETF (My Portfolio),5.4,100.0,25.0,-0.8,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,5.4,-1.2,2.1,1.2,,7.4,140.0,74.0,67.0,,80,,0,0.0
147,491010.KS,Korea ETF (My Portfolio),4.1,46.1,-4.8,10.5,-7.2,-2.4,6.3,4.1,4.1,4.1,4.1,4.1,30.8,-18.7,1.7,-4.8,,42.8,126.0,76.0,136.0,,76,,2,
