Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Period_Penalty,Alpha_Penalty,Penalty_Raw,Penalty,Penalty_N,Penalty_Rank,IsCrypto,Penalty_N2,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
104,SLB,Energy,-75.9,19.8,3.6,16.1,39.6,11.1,-15.9,-45.7,-82.3,-14.0,6.7,-75.9,40.9,-104.8,2.1,0.0,-47.3,18.0,127.0,132.0,108.0,101.0,,,,69,,,,,182.8,0,0.0
105,WMB,Energy,-49.1,24.5,1.7,-0.4,-5.5,-5.3,-25.3,-3.1,-18.7,37.7,-33.2,-49.1,34.9,-76.3,1.4,0.0,-71.8,44.9,97.0,100.0,108.0,107.0,,,,80,,,,,183.8,0,0.0
106,GILD,Healthcare,-60.6,22.4,2.8,0.4,-0.2,-10.4,2.2,-13.4,-41.1,36.7,-25.5,-60.6,7.9,-80.4,1.9,0.0,-135.6,33.8,111.0,117.5,108.0,115.0,,,,72,,,,,185.3,0,0.0
107,RIVN,Consumer Cyclical,-16.6,47.9,-5.0,6.0,43.0,28.1,2.8,-15.5,50.5,-16.6,-16.6,-16.6,27.3,-57.0,1.7,0.0,-19.5,20.7,124.0,77.0,108.0,93.0,,,,88,,,,,187.0,-29,-3.3999999999999986
108,SEDG,Technology,-179.0,0.2,0.2,-12.6,-19.0,-1.6,40.9,-0.0,-48.1,-91.5,-119.4,-132.1,487.4,-180.5,2.47,0.0,0.0,-73.96537966461388,163.0,165.0,108.0,77.5,24.496666666666663,40.0,94.49666666666668,69,0.7874722222222222,79.0,False,0.7874722222222222,187.2,-34,0.0
109,NOC,Industrials,-45.5,13.2,4.5,10.6,-5.3,10.3,1.7,-25.2,-50.9,-2.7,-28.8,-45.5,47.6,-59.7,2.1,0.0,-86.1,48.6,95.0,98.0,108.0,110.0,,,,84,,,,,188.2,-27,48.80000000000001
110,XOM,Energy,-60.7,27.4,5.2,5.4,9.4,0.9,-7.9,-15.6,-55.5,31.2,-32.1,-60.7,13.5,-88.7,1.4,0.0,-55.5,33.2,113.0,119.0,108.0,105.0,,,,79,,,,,189.0,-34,2.299999999999997
111,ARM,Technology,-51.4,0.5,-3.3,-23.3,-38.8,-44.0,-62.6,-60.0,-51.4,-51.4,-51.4,-51.4,120.7,-52.2,2.0,0.0,3961.7,3.8,139.0,105.5,108.0,9.0,,,,115,,,,,189.1,-22,2976.6
112,AEP,Utilities,-45.4,6.2,1.4,-0.0,-4.2,0.7,-7.5,-10.6,-46.8,-16.2,-51.1,-45.4,30.3,-50.4,2.1,0.0,-282.8,49.0,94.0,97.0,108.0,131.0,,,,77,,,,,189.2,-37,-104.20000000000002
113,DUK,Utilities,-59.0,1.0,-2.5,-0.9,-11.2,-12.3,-15.5,-36.3,-65.4,-24.7,-62.0,-59.0,28.9,-59.9,2.4,0.0,-980.4,35.3,110.0,116.0,108.0,146.0,,,,65,,,,,190.2,-44,-827.5999999999999
114,AAVE-USD,Unknown,-65.7,2.2,-0.4,-14.5,-40.1,-57.4,-71.6,-71.8,-79.4,-87.3,-65.7,-65.7,383.7,-75.7,2.0,0.0,232.1,-10.7,150.0,123.0,108.0,25.0,,,,105,,,,,191.2,-28,12.099999999999994
115,BLK,Financial Services,-42.9,4.9,-8.3,-2.1,-9.9,-19.6,-22.8,-28.6,-35.0,-31.0,-23.8,-42.9,29.2,-46.6,2.1,0.0,-165.0,51.4,91.0,94.0,108.0,119.0,,,,85,,,,,191.2,-42,-74.1
116,LMT,Industrials,-52.8,24.3,9.3,14.5,8.1,11.2,-2.9,-17.7,-38.7,-3.2,-38.4,-52.8,19.3,-75.9,2.5,0.0,-73.9,41.3,105.0,109.0,108.0,108.0,,,,84,,,,,191.6,-33,61.900000000000006
117,SPG,Real Estate,-73.1,29.9,-0.9,-0.5,1.6,6.3,-8.6,-8.7,21.6,120.8,-58.1,-73.1,6.9,-107.3,1.2,0.0,-125.7,21.3,122.0,128.0,108.0,113.0,,,,81,,,,,197.8,-38,-13.900000000000006
118,NOW,Technology,-77.0,0.1,0.1,-19.5,-27.1,-36.4,-52.5,-59.7,-36.2,-81.3,-101.9,-77.0,136.0,-77.3,1.8,0.0,-217.8,17.4,129.0,135.0,108.0,123.0,,,,75,,,,,198.6,0,0.0
119,QCOM,Technology,-56.2,0.2,-6.9,-7.2,-2.9,-10.5,-20.4,-29.1,-30.0,-48.2,-43.7,-56.2,56.7,-56.4,2.2,0.0,-1017.8,38.1,107.0,112.0,108.0,147.0,,,,75,,,,,199.2,0,0.0
120,SHW,Basic Materials,-73.2,8.0,5.1,6.8,1.9,-2.5,-20.7,-39.9,-51.4,-53.4,-76.5,-73.2,43.4,-83.4,2.8,0.0,-253.3,21.1,123.0,129.0,108.0,126.0,,,,77,,,,,199.4,0,0.0
121,ONDO-USD,Unknown,-99.3,1.2,-1.8,-13.6,-55.2,-68.6,-101.6,-99.3,-99.3,-99.3,-99.3,-99.3,237.2,-103.4,2.8,0.0,5562.6,-51.3,159.0,151.0,108.0,7.0,,,,115,,,,,201.4,-27,3926.5000000000005
122,RTX,Industrials,-50.7,24.4,2.6,6.4,9.2,2.7,15.9,29.6,-8.0,6.0,-33.1,-50.7,10.8,-70.5,1.6,0.0,-140.4,43.6,101.0,104.0,108.0,116.0,,,,93,,,,,202.0,-30,16.5
123,MA,Financial Services,-44.3,4.8,-2.6,-3.1,-6.8,-12.6,-15.8,-23.4,-42.4,-38.5,-67.6,-44.3,52.9,-49.2,1.9,0.0,-179.4,50.1,92.0,95.0,108.0,120.0,,,,95,,,,,202.0,-42,-68.10000000000001
124,ACN,Technology,-92.0,8.7,3.0,1.6,11.6,-8.6,-35.6,-63.0,-74.6,-53.8,-85.5,-92.0,31.0,-103.7,2.5,0.0,-210.8,2.4,141.0,145.0,108.0,122.0,,,,77,,,,,204.6,0,0.0
125,BA,Industrials,-83.9,10.7,1.6,15.4,7.6,-9.3,5.2,-42.2,-54.4,-55.2,-114.3,-83.9,97.0,-105.6,2.1,0.0,-365.5,10.5,138.0,142.0,108.0,133.0,,,,74,,,,,204.8,-41,43.5
126,INTC,Technology,-83.3,23.4,6.7,14.7,4.9,41.4,59.4,-23.7,8.7,-35.7,-83.1,-83.3,27.9,-117.3,2.7,0.0,-218.7,11.0,137.0,141.0,108.0,124.0,,,,78,,,,,204.8,0,0.0
127,PEP,Consumer Defensive,-81.4,3.2,3.2,-7.0,-6.7,-7.3,-15.5,-46.3,-68.9,-40.2,-71.2,-81.4,22.0,-84.8,2.5,0.0,-531.8,12.6,136.0,140.0,108.0,136.0,,,,75,,,,,206.2,-40,256.1
128,SUI-USD,Unknown,-100.5,4.9,0.7,-10.8,101.4,-91.3,-111.4,-95.2,-100.5,-100.5,-100.5,-100.5,147.0,-113.2,3.3,0.0,283.7,-82.0,165.0,153.0,108.0,24.0,,,,112,,,,,206.8,-32,0.0
129,UNH,Healthcare,-113.6,7.1,-1.6,-2.1,-2.2,9.4,-51.3,-70.4,-92.8,-58.2,-114.8,-113.6,29.8,-124.6,2.3,0.0,-306.7,-19.3,153.0,157.0,108.0,132.0,,,,72,,,,,208.4,-52,-70.6
130,UPS,Industrials,-98.5,11.5,2.0,10.0,26.8,-1.8,-18.4,-55.3,-84.9,-60.9,-78.8,-98.5,40.6,-116.5,2.2,0.0,-259.1,-4.5,145.0,148.5,108.0,128.0,,,,77,,,,,208.5,-40,57.0
131,TAN,Unknown,-122.2,1.2,-1.7,4.7,4.3,14.0,12.6,-46.8,-107.8,-105.1,-101.4,-122.2,155.9,-125.7,2.1,0.0,-4830.6,-28.2,156.0,160.0,108.0,158.0,,,,61,,,,,209.0,-51,-2918.1000000000004
132,NKE,Consumer Cyclical,-117.5,5.8,0.1,2.9,-6.7,-29.1,-29.1,-71.4,-96.0,-84.2,-114.3,-117.5,32.1,-126.7,2.3,0.0,-594.8,-23.5,154.0,158.0,108.0,138.0,,,,70,,,,,209.2,-39,0.5
133,V,Financial Services,-51.7,5.9,-7.8,-3.4,-4.4,-13.9,-18.1,-25.1,-35.3,-32.9,-64.9,-51.7,27.5,-56.7,2.2,0.0,-268.8,42.6,103.0,107.0,108.0,129.0,,,,95,,,,,210.2,-48,-143.3
134,EQIX,Real Estate,-64.4,6.9,-0.1,2.4,-6.6,-8.5,-19.7,-33.1,-52.6,-35.1,-44.4,-64.4,22.8,-70.9,2.1,0.0,-273.7,29.9,115.0,121.0,108.0,130.0,,,,90,,,,,210.8,-39,-5.699999999999989
135,ECL,Basic Materials,-75.2,4.7,1.2,1.1,-3.7,-11.7,-5.9,-7.3,-16.9,-48.3,-79.5,-75.2,34.1,-80.6,2.1,0.0,-943.7,19.1,126.0,131.0,108.0,145.0,,,,80,,,,,211.0,0,0.0
136,TMUS,Communication Services,-78.5,0.0,-3.5,-0.8,-16.1,-22.9,-38.2,-42.2,-65.0,-53.4,-83.6,-78.5,28.3,-78.5,2.6,0.0,-1676.2,15.8,133.0,137.0,108.0,152.0,,,,75,,,,,211.4,0,0.0
137,SBUX,Consumer Cyclical,-91.7,6.1,1.9,6.5,9.7,-17.9,-7.9,-26.2,-56.9,-61.9,-87.1,-91.7,35.7,-100.0,2.1,0.0,-779.2,2.3,142.0,144.0,108.0,141.0,,,,77,,,,,212.2,-39,376.0999999999999
138,SNOW,Technology,-28.3,32.8,-1.8,-3.8,-16.9,-14.3,11.7,-0.6,-6.6,-31.1,-28.3,-28.3,37.2,-60.3,2.1,0.0,-44.9,24.9,120.0,80.0,108.0,100.0,,,,112,,,,,213.6,-38,-3.799999999999997
139,ADSK,Technology,-91.3,0.0,0.0,-9.7,-13.7,-29.2,-39.7,-48.4,-64.5,-87.2,-102.8,-91.3,100.6,-91.3,2.3,0.0,-2549.0,2.8,140.0,143.0,108.0,155.0,,,,75,,,,,215.2,-48,-37.30000000000018
140,HON,Industrials,-76.9,7.1,3.5,7.4,5.6,-16.6,-21.5,-34.5,-67.1,-42.4,-70.5,-76.9,13.9,-83.8,2.6,0.0,-387.1,17.1,131.0,134.0,108.0,134.0,,,,87,,,,,215.2,-38,407.29999999999995
141,APD,Basic Materials,-99.7,6.3,1.1,13.7,-1.1,-19.9,-29.4,-48.6,-91.9,-64.9,-91.7,-99.7,42.9,-109.3,2.3,0.0,-476.6,-5.7,147.0,152.0,108.0,135.0,,,,80,,,,,215.4,-44,99.5
142,UBER,Technology,-53.6,9.0,4.1,-2.8,-17.6,-26.8,-16.4,-39.6,-1.9,-45.1,-53.6,-53.6,24.6,-61.3,1.5,0.0,-132.3,21.9,121.0,110.0,108.0,114.0,,,,105,,,,,218.4,-41,-12.100000000000009
143,TXN,Technology,-76.5,13.6,4.0,3.4,4.8,-16.3,-9.6,-17.0,-42.9,-46.5,-78.9,-76.5,38.9,-94.6,2.0,0.0,-254.8,17.8,128.0,133.0,108.0,127.0,,,,97,,,,,221.6,0,0.0
144,ABT,Healthcare,-58.7,0.2,-4.3,-2.7,-9.2,-15.4,-12.3,-39.1,-47.2,-34.3,-72.4,-58.7,37.0,-58.9,2.5,0.0,-1582.9,35.7,109.0,115.0,108.0,151.0,,,,95,,,,,221.8,0,0.0
145,SRE,Utilities,-81.1,4.0,-4.3,-0.3,-5.2,5.3,-9.2,-40.8,-66.9,-12.5,-69.6,-81.1,14.0,-85.1,1.9,0.0,-794.9,13.0,135.0,139.0,108.0,142.0,,,,92,,,,,225.2,-46,-440.7
146,UNP,Industrials,-79.3,5.2,-2.6,-6.3,-2.0,-10.4,-13.0,-39.6,-59.7,-53.2,-98.4,-79.3,38.1,-85.7,2.1,0.0,-568.2,15.0,134.0,138.0,108.0,137.0,,,,95,,,,,225.8,0,0.0
147,CSCO,Technology,-68.6,5.6,-4.6,-6.4,5.8,-6.4,4.9,-14.2,-36.1,-11.0,-73.8,-68.6,27.6,-74.3,2.1,0.0,-740.9,25.7,119.0,127.0,108.0,140.0,,,,99,,,,,225.8,0,0.0
148,SYK,Healthcare,-77.6,1.8,1.8,0.3,-5.0,-20.4,-26.1,-31.2,-38.1,-39.6,-78.4,-77.6,27.6,-79.5,2.0,0.0,-1787.6,16.7,132.0,136.0,108.0,153.0,,,,90,,,,,226.4,0,0.0
149,PSA,Real Estate,-94.7,4.9,3.3,4.8,-6.7,-10.8,-22.7,-38.6,-70.0,-27.7,-76.9,-94.7,22.2,-100.7,2.8,0.0,-810.8,-0.7,143.0,147.0,108.0,143.0,,,,90,,,,,226.8,-40,1767.2
150,PFE,Healthcare,-105.3,2.0,-1.2,-4.0,-2.5,-14.6,-17.4,-36.0,-91.6,-55.3,-105.9,-105.3,33.5,-108.1,2.1,0.0,-2236.4,-10.9,151.0,155.0,108.0,154.0,,,,85,,,,,229.4,0,0.0
151,T,Communication Services,-66.4,4.7,-8.7,-5.5,-11.8,-22.3,-20.0,-7.1,-30.5,-6.6,-42.7,-66.4,13.0,-70.3,1.8,0.0,-740.3,28.0,117.0,124.0,108.0,139.0,,,,105,,,,,230.4,0,0.0
152,PYPL,Financial Services,-146.1,0.0,-0.7,-5.8,-30.8,-35.9,-53.1,-58.9,-92.3,-109.1,-146.5,-146.1,104.9,-146.1,2.5,0.0,-8069.6,-52.1,160.0,162.0,108.0,161.0,,,,85,,,,,235.4,-48,-136.0
153,TDOC,Healthcare,-156.5,0.5,-0.2,-3.4,-14.6,-11.3,-2.2,-76.6,-91.9,-117.6,-160.8,-156.5,305.8,-158.7,2.6,0.0,-9827.8,-62.5,162.0,163.0,108.0,162.0,,,,85,,,,,236.4,-47,-101.69999999999891
154,AI,Technology,-92.5,0.4,-1.2,-13.4,-26.3,-41.8,-66.7,-92.4,-31.8,-84.4,-92.5,-92.5,60.7,-93.1,1.8,0.0,-1545.1,-43.6,158.0,146.0,108.0,150.0,,,,95,,,,,237.4,-47,-611.4999999999999
155,RXRX,Healthcare,-66.9,5.1,2.7,-3.7,-22.9,-13.1,-25.2,-105.3,-49.5,-66.9,-66.9,-66.9,84.8,-75.1,2.5,0.0,-102.2,-24.0,155.0,125.0,108.0,112.0,,,,115,,,,,237.4,-44,116.2
156,VZ,Communication Services,-99.1,0.0,-2.3,-4.4,-3.9,-7.1,-15.2,-27.1,-43.1,-45.5,-104.8,-99.1,18.6,-99.1,2.2,0.0,-5978.8,-4.8,146.0,150.0,108.0,159.0,,,,95,,,,,239.4,0,0.0
157,AMT,Real Estate,-108.9,0.7,-1.2,-5.9,-9.1,-32.5,-33.9,-57.9,-81.3,-60.0,-112.7,-108.9,53.0,-110.1,2.8,0.0,-4031.6,-14.6,152.0,156.0,108.0,157.0,,,,95,,,,,241.0,-52,-2263.7
158,GRAB,Technology,-58.3,0.0,-8.5,-7.7,-28.2,-23.7,-21.9,-6.6,-16.7,-51.1,-58.3,-58.3,21.6,-58.3,1.6,0.0,-3565.7,-8.9,149.0,113.5,108.0,156.0,,,,105,,,,,241.5,-55,-3196.5
159,CRM,Technology,-102.9,5.2,-0.6,-2.7,0.9,-7.8,-35.4,-51.9,-29.9,-66.9,-109.9,-102.9,46.2,-111.1,2.3,0.0,-882.4,-8.6,148.0,154.0,108.0,144.0,,,,102,,,,,241.6,-51,-132.69999999999993
160,DIS,Communication Services,-98.5,5.0,-3.0,-0.1,-0.7,-12.7,-9.0,-5.7,-31.0,-55.5,-83.2,-98.5,3.7,-103.9,1.9,0.0,-1245.0,-4.1,144.0,148.5,108.0,148.0,,,,105,,,,,244.3,0,0.0
161,SPCE,Industrials,-157.3,0.1,-0.9,-14.8,-15.3,40.3,42.7,-95.3,-111.2,-121.2,-174.5,-157.3,282.6,-157.9,2.2,0.0,-10230.6,-79.7,164.0,164.0,108.0,163.0,,,,99,,,,,251.4,-51,-203.60000000000036
162,PPG,Basic Materials,-128.6,4.4,-0.8,7.0,7.8,-14.2,-25.4,-59.3,-79.4,-62.9,-111.4,-128.6,10.3,-135.0,2.5,0.0,-1458.0,-34.5,157.0,161.0,108.0,149.0,,,,107,,,,,251.8,-50,-248.0
163,IRBT,Consumer Cyclical,-191.7,0.2,-0.9,-94.4,-95.9,-100.9,-109.0,-128.0,-151.6,-127.8,-178.8,-191.7,120.3,-192.4,2.1,0.0,-11763.1,-97.6,166.0,166.0,108.0,164.0,,,,105,,,,,258.6,-50,-1273.2000000000007
164,SDGR,Healthcare,-120.6,1.0,-1.2,3.5,-8.8,-16.6,-35.9,-71.6,-46.4,-104.3,-120.6,-120.6,42.7,-122.3,2.6,0.0,-6400.5,-53.4,161.0,159.0,108.0,160.0,,,,110,,,,,259.6,-50,-3561.3
165,TEM,Healthcare,-14.0,22.7,3.0,-15.7,-30.0,-8.1,26.2,-14.0,-14.0,-14.0,-14.0,-14.0,74.6,-40.0,1.6,0.0,,17.2,130.0,75.0,108.0,,,,,112,,,,,,-50,
166,GEV,Industrials,40.9,49.8,-15.7,-9.1,-12.0,-11.2,-10.8,40.9,40.9,40.9,40.9,40.9,82.9,-0.8,1.5,71.0,,75.3,74.0,47.0,40.0,,,,,84,,,,,,0,0.0
