Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
112,KO,Consumer Defensive,-63.9,12.4,5.3,3.5,3.2,-0.5,1.6,-10.9,-36.4,-5.4,-52.8,-63.9,8.6,-74.2,2.2,0.0,-211.4,63.7,116.0,120.0,100.5,130.0,64,183.3,-16,-118.0
113,ARM,Theme (User Picks),-58.1,3.9,0.7,2.4,-38.4,-44.5,-48.9,-65.4,-58.1,-58.1,-58.1,-58.1,143.3,-66.3,2.7,0.0,801.4,10.2,139.0,118.0,100.5,14.0,110,187.1,-5,153.69999999999993
114,IVZ,Financials,-53.6,46.2,-9.1,0.1,15.2,18.3,46.3,48.3,17.3,2.8,52.4,-53.6,9.7,-107.9,2.4,0.0,-82.6,74.9,110.0,116.0,100.5,121.0,75,188.7,0,26.30000000000001
115,CVX,Energy,-49.8,15.2,0.7,11.3,7.9,0.8,-3.7,-18.4,-65.3,38.9,-37.1,-49.8,59.4,-69.3,1.8,0.0,-51.1,77.8,108.0,114.0,100.5,114.0,79,189.1,-29,-99.1
116,PG,Consumer Defensive,-79.2,8.1,3.6,2.9,-2.4,-12.5,-24.5,-39.4,-54.0,-48.0,-71.2,-79.2,38.0,-89.5,2.2,0.0,-153.7,48.4,125.0,128.0,100.5,126.0,70,191.1,-26,-152.29999999999998
117,SLB,Energy,-87.3,28.2,5.4,30.9,37.8,32.8,8.9,-35.0,-67.0,87.3,12.8,-87.3,19.1,-129.1,2.4,0.0,-100.7,40.3,127.0,130.0,100.5,122.0,71,191.3,-24,-66.4
118,ONDO-USD,Coin,-101.8,0.0,-0.2,-11.8,-53.9,-80.6,-95.1,-95.8,-101.8,-101.8,-101.8,-101.8,288.4,-101.8,2.5,0.0,8375.8,-42.1,145.0,140.0,100.5,4.0,115,193.7,0,1811.8999999999996
119,AEP,Utilities,-51.0,18.2,-5.6,2.0,1.8,3.0,4.2,21.8,-22.9,-1.0,-51.2,-51.0,31.5,-69.4,1.8,0.0,-170.3,77.5,109.0,115.0,100.5,128.0,78,194.1,-22,-52.10000000000001
120,EL,Consumer Defensive,-135.6,9.3,0.2,7.8,16.7,21.5,40.4,-29.2,-105.2,-100.3,-127.6,-135.6,92.8,-159.1,1.8,0.0,-712.4,-8.0,143.0,145.0,100.5,139.0,61,194.3,8,-105.0
121,SUI-USD,Coin,-81.2,7.1,-0.2,-25.6,215.4,-78.2,-110.7,-75.9,-81.2,-81.2,-81.2,-81.2,293.4,-109.7,3.5,0.0,417.2,-65.1,146.0,129.0,100.5,19.0,112,194.7,0,133.0
122,463050.KS,Unknown,-12.9,63.9,-7.4,0.6,21.7,9.8,23.4,23.1,-12.9,-12.9,-12.9,-12.9,7.0,-48.1,1.9,0.0,-10.3,55.9,119.0,93.0,100.5,89.0,98,196.1,-37,-6.200000000000001
123,HAL,Energy,-90.3,24.8,3.5,21.7,27.6,44.2,18.4,-38.0,-70.0,43.2,-15.3,-90.3,35.6,-131.9,2.9,0.0,-122.1,37.3,129.0,132.0,100.5,123.0,76,197.5,-68,-307.7
124,ABT,Healthcare,-73.4,0.0,-3.0,-14.2,-16.3,-23.0,-30.7,-41.2,-63.8,-74.8,-94.5,-73.4,72.0,-73.4,2.3,0.0,-734.9,55.1,120.0,123.0,100.5,140.0,75,199.7,13,865.9
125,JNJ,Healthcare,-47.9,41.3,-0.8,7.0,17.1,27.5,35.7,11.4,-18.6,-20.4,-33.3,-47.9,13.4,-91.1,2.2,0.0,-62.2,80.6,107.0,113.0,100.5,120.0,88,200.1,-37,-26.0
126,BAC,Financials,-17.8,27.8,-5.9,-6.8,-2.8,-0.4,-3.5,17.8,-12.0,2.3,-54.5,-17.8,50.3,-44.0,1.4,0.0,-55.6,110.7,88.0,97.0,100.5,116.5,97,200.7,-55,-48.2
127,ALGN,Healthcare,-145.2,4.2,-1.3,4.7,23.3,-25.5,-37.2,-69.4,-94.4,-124.3,-151.9,-145.2,242.5,-162.2,2.7,0.0,-1028.3,-16.7,144.0,146.0,100.5,141.0,67,201.5,11,480.0
128,BA,Industrials,-98.7,13.3,0.0,14.4,11.0,-2.4,30.5,-9.8,-37.3,-21.7,-133.7,-98.7,117.0,-131.7,2.2,0.0,-464.8,28.9,132.0,136.0,100.5,137.0,74,202.5,-4,-205.10000000000002
129,456680.KS,Korea ETF (My Portfolio),-5.6,61.3,-15.5,0.9,-9.6,32.4,29.9,177.5,-5.6,-5.6,-5.6,-5.6,42.2,-81.3,1.8,0.0,-25.8,74.7,111.0,83.0,100.5,108.0,101,203.1,-42,-10.700000000000001
130,INTC,Technology,-101.4,27.1,-10.0,18.6,10.1,105.7,114.7,-22.9,22.4,-55.3,-99.2,-101.4,39.4,-153.7,2.6,0.0,-219.5,27.1,134.0,138.0,100.5,131.0,78,204.9,-20,-130.0
131,DD,Basic Materials,-66.1,31.5,3.7,6.8,29.5,34.0,27.8,33.5,-7.7,-7.8,-41.6,-66.1,17.7,-104.7,2.1,0.0,-123.8,61.5,117.0,121.0,100.5,124.0,88,205.3,-8,53.000000000000014
132,ED,Utilities,-76.7,10.2,-4.7,4.7,4.7,-2.7,-0.5,-14.2,-41.7,2.4,-52.4,-76.7,25.0,-88.2,1.9,0.0,-329.2,51.8,123.0,126.0,100.5,135.0,82,205.9,-30,-125.69999999999999
133,SCHD,Unknown,-45.6,19.8,1.9,5.7,6.2,-0.1,-5.1,-18.9,-41.9,-23.9,-37.7,-45.6,21.6,-62.2,2.4,0.0,-52.8,80.8,106.0,110.0,100.5,115.0,97,206.3,0,0.0
134,DLTR,Consumer Defensive,-101.5,23.4,-8.3,0.8,21.7,1.3,58.2,-36.0,-72.2,-39.8,-86.3,-101.5,37.6,-144.1,1.9,0.0,-173.0,26.1,135.0,139.0,100.5,129.0,81,207.5,-52,-147.8
135,HST,Real Estate,-92.1,14.2,-2.7,1.8,12.6,8.4,1.5,-30.6,-43.1,-1.1,-72.0,-92.1,15.6,-109.9,2.7,0.0,-315.0,36.4,130.0,134.0,100.5,134.0,81,207.5,-1,316.70000000000005
136,PEP,Consumer Defensive,-99.2,5.2,-0.6,1.1,-4.2,-2.9,-15.0,-43.2,-68.3,-48.9,-77.0,-99.2,22.3,-105.9,2.6,0.0,-508.4,28.4,133.0,137.0,100.5,138.0,80,209.3,-21,-310.59999999999997
137,457480.KS,Korea ETF (My Portfolio),-9.6,51.4,-9.1,-3.7,-5.5,21.9,-5.8,53.7,-9.6,-9.6,-9.6,-9.6,31.2,-52.8,2.0,0.0,-18.9,70.9,113.0,88.0,100.5,100.0,109,209.3,-7,32.2
138,WBD,Communication Services,-69.9,30.4,-0.7,-2.3,33.3,98.7,170.9,190.7,101.5,-46.9,-52.7,-69.9,140.0,-161.5,2.9,0.0,-258.2,57.7,118.0,122.0,100.5,132.0,90,210.9,-26,-118.5
139,VTR,Real Estate,-56.7,28.7,-10.0,-5.2,5.2,8.6,10.3,28.4,0.8,29.5,-46.3,-56.7,20.6,-87.8,1.7,0.0,-135.0,71.8,112.0,117.0,100.5,125.0,95,210.9,-106,-131.5
140,EIX,Utilities,-106.4,10.7,-0.5,4.6,10.7,15.4,3.1,-31.9,-54.1,-21.1,-49.9,-106.4,13.7,-120.8,2.0,0.0,-394.7,22.1,136.0,141.0,100.5,136.0,81,210.9,-15,-186.89999999999998
141,JKHY,Financials,-89.6,12.8,-7.2,-5.1,13.7,-5.6,-12.0,-28.5,-59.0,-45.7,-95.3,-89.6,56.3,-111.1,2.2,0.0,-264.2,38.9,128.0,131.0,100.5,133.0,92,217.1,-24,-141.1
142,SPCE,Theme (User Picks),-197.1,0.0,-0.9,-1.2,-16.6,-6.5,61.9,-72.6,-130.3,-152.3,-200.5,-197.1,351.3,-197.1,2.9,0.0,-13542.5,-84.7,147.0,147.0,100.5,144.0,102,238.5,-1,-3273.3999999999996
143,DIS,Communication Services,-125.1,2.7,-0.2,-2.3,-0.6,-14.2,-12.0,-11.9,-45.9,-80.8,-105.5,-125.1,31.4,-129.5,2.1,0.0,-3045.3,2.5,142.0,144.0,100.5,143.0,105,239.5,-3,-2287.6000000000004
144,EH,Theme (User Picks),-91.7,0.1,-0.6,2.4,-27.0,-40.0,-36.9,-39.6,-88.2,-150.6,-91.7,-91.7,994.1,-92.9,1.9,0.0,-1767.2,4.2,141.0,133.0,100.5,142.0,110,241.7,-37,-1832.5
145,GEV,Industrials,102.6,69.5,-3.7,-0.1,6.7,-22.1,20.6,102.6,102.6,102.6,102.6,102.6,152.6,-11.5,1.3,92.5,,146.2,66.0,50.0,48.5,,78,,3,
146,0138Y0.KS,Korea ETF (My Portfolio),5.0,93.9,-6.1,-2.4,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,5.4,-1.2,2.0,1.5,,7.5,140.0,75.0,66.0,,80,,0,0.0
147,491010.KS,Korea ETF (My Portfolio),3.6,45.1,-13.1,10.8,-7.7,-2.9,5.8,3.6,3.6,3.6,3.6,3.6,30.8,-18.7,1.7,-4.9,,43.1,126.0,77.0,135.0,,76,,2,
