Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank.1,Divergence_Rank,Divergence_Rank.1,Penalty,Penalty.1,Average_Rank,Average_Rank.1,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank.2,Total_Return_Rank.3,Divergence_Rank.2,Divergence_Rank.3,Penalty.2,Penalty.3,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank.2,Average_Rank.3,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_50p_Score,Y3_Premium_100p_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score,Beat_Score_50p,Beat_Score_100p,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
157,AMCR,Packaging & Containers,277.7,77.4,-4.8,-5.4,6.3,3.3,56.6,210.4,286.6,270.9,273.8,277.7,398.6,-134.7,2.7,53.1,-24.6,426.0,69.0,69.0,71.0,71.0,0.0,0.0,157.0,157.0,-34,-2.400000000000002,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,69.0,69.0,71.0,71.0,0.0,0.0,,0.0,0.0,0.0,0.0,157.0,157.0,011111111,000010001,129.1,70.0,44.4,22.2,22.2,22.2,1.0,9.0,1.0,221.3,221.3,221.3,19964087035.3,19.964,421.0,other,equity,data_raw,50.94,-15.23,False
158,DD,Specialty Chemicals,282.3,92.9,-5.7,-5.1,89.7,135.4,160.9,227.8,285.1,314.6,344.1,282.3,312.5,-103.7,2.2,-63.4,-20.7,430.6,68.0,68.0,70.0,70.0,0.0,0.0,158.0,158.0,-29,-2.7,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,68.0,68.0,70.0,70.0,0.0,0.0,,0.0,0.0,0.0,0.0,158.0,158.0,011111111,000010001,129.1,70.0,44.4,22.2,22.2,22.2,1.0,9.0,1.0,221.3,221.3,221.3,18184411937.77,18.184,436.0,other,equity,data_raw,144.845,-7.02,False
159,SATS,Communication,121.5,64.0,2.1,2.0,-8.9,-17.1,-17.5,37.6,277.8,284.7,230.1,121.5,272.6,-145.8,1.6,89.1,-39.1,266.6,117.0,117.0,120.0,120.0,0.0,0.0,159.0,159.0,10,0.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,117.0,117.0,120.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,159.0,159.0,100011111,000000011,106.9,70.0,44.4,44.4,44.4,44.4,2.0,9.0,1.0,221.3,221.3,221.3,16082614541.28,16.083,453.0,other,equity,data_raw,147.252,-31.08,False
160,DASH,Internet Retail,6.5,23.5,-2.1,-1.4,8.6,8.5,-1.2,-17.7,0.2,17.7,,6.5,94.7,-64.4,1.6,0.0,80.0,71.8,376.0,376.0,223.0,223.0,0.0,0.0,160.0,160.0,-14,9.700000000000005,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,376.0,376.0,223.0,223.0,0.0,0.0,,0.0,0.0,0.0,0.0,160.0,160.0,0110011-1,-----0110,124.5,30.0,100.0,66.7,66.7,0.0,2.0,4.0,0.667,221.2,221.2,154.5,78902591542.92,78.903,158.0,large,equity,data_raw,260.74,-26.43,False
161,CPRT,Specialty Business Services,-85.4,0.0,-4.1,-9.6,-10.0,-18.5,-27.6,-40.3,-77.4,-90.9,-105.3,-85.4,215.5,-84.9,3.0,0.0,12459.6,62.9,401.0,401.0,438.0,438.0,0.0,0.0,161.0,161.0,10,9553.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,401.0,401.0,438.0,438.0,0.0,0.0,,0.0,0.0,0.0,0.0,161.0,161.0,000000000,111101100,84.7,0.0,133.3,133.3,133.3,44.4,6.0,9.0,1.0,218.0,218.0,129.1,25473702362.16,25.474,371.0,other,equity,data_raw,43.38,-36.57,False
162,CEG,Electric Utilities,57.9,17.1,3.0,3.8,0.1,-12.0,-20.0,-30.1,-7.2,,,57.9,236.9,0.0,1.4,803.0,658.5,115.0,283.0,283.0,161.0,161.0,0.0,0.0,162.0,162.0,60,-175.5,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,283.0,283.0,161.0,161.0,0.0,0.0,,0.0,0.0,0.0,0.0,162.0,162.0,110000--1,------110,119.6,30.0,133.3,66.7,66.7,33.3,2.0,3.0,0.5,216.3,216.3,182.9,89768306777.12,89.768,139.0,large,equity,data_raw,388.47,-35.29,False
163,AIZ,Insurance - Property & Casualty,44.8,75.4,-4.3,-1.5,6.6,10.6,9.6,13.6,13.0,15.3,20.8,44.8,67.4,-23.8,1.4,20.8,8.0,193.1,169.0,169.0,176.0,176.0,0.0,0.0,163.0,163.0,-4,0.9000000000000004,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,169.0,169.0,176.0,176.0,0.0,0.0,,0.0,0.0,0.0,0.0,163.0,163.0,011111111,011101111,184.7,30.0,155.6,0.0,0.0,0.0,0.0,9.0,1.0,214.7,214.7,214.7,13818341208.73,13.818,473.0,other,equity,data_raw,284.12,-1.84,False
164,QQQ,Asset Management,81.2,89.9,2.7,0.5,-1.5,2.2,4.8,6.3,12.3,20.6,29.5,81.2,90.8,-4.6,1.2,63.7,13.9,229.5,142.0,142.0,146.0,146.0,0.0,0.0,164.0,164.0,27,-1.0,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,142.0,142.0,146.0,146.0,0.0,0.0,,0.0,0.0,0.0,0.0,164.0,164.0,101111111,111100111,184.7,30.0,155.6,0.0,0.0,0.0,0.0,9.0,1.0,214.7,214.7,214.7,490103177216.0,490.103,,etf,etf,data_raw,748.63,-3.09,False
165,VTR,Healthcare REITs,8.1,75.3,-8.4,-3.3,5.7,1.2,2.4,8.6,28.5,36.2,35.8,8.1,33.5,-67.0,1.4,-8.7,-8.7,156.4,207.0,207.0,219.0,219.0,0.0,0.0,165.0,165.0,-3,-1.5999999999999996,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,207.0,207.0,219.0,219.0,0.0,0.0,,0.0,0.0,0.0,0.0,165.0,165.0,011111111,100001111,162.5,30.0,111.1,22.2,22.2,0.0,1.0,9.0,1.0,214.7,214.7,192.5,44076148867.59,44.076,265.0,large,equity,data_raw,94.5999,-4.16,False
166,IBM,IT Consulting & Other Services,17.3,65.1,-3.5,-2.0,-5.3,3.9,0.2,-4.6,12.2,34.4,43.7,17.3,67.4,-74.9,1.3,44.1,11.0,165.6,198.0,198.0,207.0,207.0,0.0,0.0,166.0,166.0,-3,1.3000000000000007,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,198.0,198.0,207.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,166.0,166.0,001101111,000011111,140.3,30.0,111.1,44.4,44.4,0.0,2.0,9.0,1.0,214.7,214.7,170.3,270273408822.16,270.273,48.0,cap100,equity,data_raw,332.41,-13.49,False
167,WAB,Rail Equipment,46.7,75.6,-3.0,-1.7,0.1,-4.5,-1.6,6.1,19.9,51.9,78.0,46.7,82.8,-63.6,1.2,44.2,9.8,195.0,167.0,167.0,174.0,174.0,0.0,0.0,167.0,167.0,-3,0.9000000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,167.0,167.0,174.0,174.0,0.0,0.0,,0.0,0.0,0.0,0.0,167.0,167.0,010011111,000011111,140.3,30.0,111.1,44.4,44.4,0.0,2.0,9.0,1.0,214.7,214.7,170.3,44321418098.78,44.321,264.0,large,equity,data_raw,284.91,-8.32,False
168,MSI,Public Safety Technology,54.5,33.6,-1.6,-1.3,1.5,-5.6,-7.0,-11.5,-23.7,-17.9,-4.5,54.5,183.0,-10.2,1.4,276.2,218.9,202.8,160.0,160.0,166.0,166.0,0.0,0.0,168.0,168.0,-3,14.099999999999994,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,160.0,160.0,166.0,166.0,0.0,0.0,,0.0,0.0,0.0,0.0,168.0,168.0,010000001,111111100,118.0,30.0,155.6,66.7,66.7,22.2,3.0,9.0,1.0,214.7,214.7,170.2,70196212526.69,70.196,188.0,large,equity,data_raw,490.24,-13.74,False
169,ORLY,Auto Parts,33.2,40.4,-8.0,-5.7,-4.0,-11.3,-14.3,-21.1,-28.3,-21.2,-2.6,33.2,154.4,-48.4,1.3,248.0,137.0,181.5,179.0,179.0,185.0,185.0,0.0,0.0,169.0,169.0,-16,35.8,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,179.0,179.0,185.0,185.0,0.0,0.0,,0.0,0.0,0.0,0.0,169.0,169.0,000000001,111111110,118.0,30.0,177.8,66.7,66.7,0.0,3.0,9.0,1.0,214.7,214.7,148.0,71501536004.5,71.502,182.0,large,equity,data_raw,102.46,-15.79,False
170,CSCO,Communications Equipment,99.5,87.0,11.2,6.3,1.5,17.7,29.8,44.3,82.3,86.3,87.2,99.5,125.0,-66.9,1.6,3.4,-8.9,247.8,133.0,133.0,138.0,138.0,0.0,0.0,170.0,170.0,45,3.5,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,133.0,133.0,138.0,138.0,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,170.0,111111111,110000011,162.4,30.0,88.9,22.2,22.2,22.2,1.0,9.0,1.0,214.6,214.6,214.6,478135429588.51,478.135,24.0,cap100,equity,data_raw,130.3656,-6.95,False
171,EBAY,Internet Retail,76.8,94.8,2.3,0.7,5.4,7.8,13.8,19.0,67.6,68.0,67.3,76.8,85.0,-62.2,1.3,28.3,-1.4,225.1,146.0,146.0,151.0,151.0,0.0,0.0,171.0,171.0,10,0.4000000000000001,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,146.0,146.0,151.0,151.0,0.0,0.0,,0.0,0.0,0.0,0.0,171.0,171.0,111111111,000110011,162.4,30.0,88.9,22.2,22.2,22.2,1.0,9.0,1.0,214.6,214.6,214.6,52036798645.02,52.037,239.0,large,equity,data_raw,119.31,-1.77,False
172,PSX,Oil & Gas Refining & Marketing,54.6,71.5,8.8,5.5,5.9,1.5,10.8,19.3,12.9,39.4,62.6,54.6,106.9,-74.9,1.4,14.0,5.0,202.9,159.0,159.0,165.0,165.0,0.0,0.0,172.0,172.0,26,-1.7000000000000002,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,159.0,159.0,165.0,165.0,0.0,0.0,,0.0,0.0,0.0,0.0,172.0,172.0,111111111,010011100,162.4,30.0,88.9,22.2,22.2,22.2,1.0,9.0,1.0,214.6,214.6,214.6,75520120611.91,75.52,169.0,large,equity,data_raw,193.04,-2.42,False
173,STT,Custody Banks & Asset Management,76.7,98.6,5.5,4.3,9.1,14.3,21.1,33.1,72.6,85.2,99.8,76.7,79.1,-60.4,1.5,0.2,-5.7,225.0,147.0,147.0,152.0,152.0,0.0,0.0,173.0,173.0,26,1.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,147.0,147.0,152.0,152.0,0.0,0.0,,0.0,0.0,0.0,0.0,173.0,173.0,111111111,000011011,162.4,30.0,88.9,22.2,22.2,22.2,1.0,9.0,1.0,214.6,214.6,214.6,49878955025.11,49.879,246.0,large,equity,data_raw,183.32,-1.69,False
174,NUE,Steel,95.8,66.7,3.0,1.7,-3.2,1.3,10.2,25.3,12.4,8.0,75.1,95.8,169.7,-51.6,2.0,44.2,12.6,244.1,136.0,136.0,141.0,141.0,0.0,0.0,174.0,174.0,45,-1.5999999999999996,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,136.0,136.0,141.0,141.0,0.0,0.0,,0.0,0.0,0.0,0.0,174.0,174.0,101111111,000111000,140.2,30.0,66.7,44.4,44.4,44.4,2.0,9.0,1.0,214.6,214.6,214.6,51781458689.48,51.781,240.0,large,equity,data_raw,270.9,-16.07,False
175,PCAR,Farm & Heavy Construction Machinery,51.1,60.5,5.8,2.9,7.9,2.4,-0.6,6.8,-1.0,23.3,34.1,51.1,112.5,-42.1,1.4,59.2,27.6,199.4,162.0,162.0,168.0,168.0,0.0,0.0,175.0,175.0,45,-6.100000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,162.0,162.0,168.0,168.0,0.0,0.0,,0.0,0.0,0.0,0.0,175.0,175.0,111010111,000011110,140.2,30.0,88.9,44.4,44.4,0.0,2.0,9.0,1.0,214.6,214.6,170.2,65559475385.92,65.559,200.0,large,equity,data_raw,131.88,-5.54,False
176,NVO,Biotechnology,-68.8,5.7,-1.4,-3.2,6.5,10.4,3.5,-9.6,-67.3,-79.2,-74.4,-68.8,389.4,-95.9,2.5,0.0,1914.3,79.5,352.0,352.0,389.0,389.0,0.0,0.0,176.0,176.0,-6,349.79999999999995,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,352.0,352.0,389.0,389.0,0.0,0.0,,0.0,0.0,0.0,0.0,176.0,176.0,011100000,011111100,118.0,0.0,133.3,88.9,88.9,44.4,4.0,9.0,1.0,206.9,206.9,162.4,165754709036.12,165.755,76.0,cap100,equity,data_raw,64.16,-22.88,False
177,491010.KS,Global AI Power Active,79.6,56.3,-9.9,-5.1,-10.6,0.7,18.0,39.4,,,,79.6,95.6,-15.5,1.5,36.4,3.0,100.1,311.0,311.0,149.0,149.0,0.0,0.0,177.0,177.0,-29,1.4,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,311.0,311.0,149.0,149.0,0.0,0.0,,0.0,0.0,0.0,0.0,177.0,177.0,00111---1,--------1,173.7,30.0,200.0,0.0,0.0,0.0,0.0,1.0,0.167,203.7,203.7,203.7,8215000000.0,8.215,,etf,etf,data_raw,39295.0,-18.84,False
178,ALL,Insurance - Property & Casualty,34.8,82.7,-3.9,-1.5,11.2,10.3,11.0,10.4,17.3,26.5,30.5,34.8,53.0,-50.7,1.4,19.0,6.4,182.0,178.0,178.0,183.0,183.0,0.0,0.0,178.0,178.0,-6,0.6000000000000005,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,178.0,178.0,183.0,183.0,0.0,0.0,,0.0,0.0,0.0,0.0,178.0,178.0,011111111,010011111,173.60000000000002,30.0,133.3,0.0,0.0,0.0,0.0,9.0,1.0,203.6,203.6,203.6,64005139878.08,64.005,206.0,large,equity,data_raw,,,True
179,CCEP,Beverages - Non-Alcoholic,16.2,67.1,-4.9,-2.0,8.5,6.0,3.2,3.4,10.7,23.3,24.7,16.2,51.9,-55.5,1.3,17.6,1.6,164.5,201.0,201.0,210.0,210.0,0.0,0.0,179.0,179.0,-6,0.4000000000000001,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,201.0,201.0,210.0,210.0,0.0,0.0,,0.0,0.0,0.0,0.0,179.0,179.0,011111111,110001111,173.60000000000002,30.0,133.3,0.0,0.0,0.0,0.0,9.0,1.0,203.6,203.6,203.6,46863521244.66,46.864,256.0,large,equity,data_raw,110.9,-4.56,False
180,ROST,Apparel Retail,5.0,68.6,7.4,3.1,2.0,-4.3,0.8,16.4,17.3,26.4,11.8,5.0,37.2,-63.8,2.0,-29.9,-15.4,153.4,213.0,213.0,228.0,228.0,0.0,0.0,180.0,180.0,159,3.799999999999999,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,213.0,213.0,228.0,228.0,0.0,0.0,,0.0,0.0,0.0,0.0,180.0,180.0,110111111,111001101,173.60000000000002,30.0,133.3,0.0,0.0,0.0,0.0,9.0,1.0,203.6,203.6,203.6,71495687785.19,71.496,183.0,large,equity,data_raw,242.81,-8.21,False
181,HLT,Lodging,99.5,82.6,-4.0,-2.1,0.6,-1.2,0.4,4.8,14.4,30.8,50.9,99.5,125.4,-21.3,1.2,98.2,24.6,247.8,133.0,133.0,138.0,138.0,0.0,0.0,181.0,181.0,-48,2.6000000000000014,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,133.0,133.0,138.0,138.0,0.0,0.0,,0.0,0.0,0.0,0.0,181.0,181.0,010111111,110101111,173.6,30.0,155.6,0.0,0.0,0.0,0.0,9.0,1.0,203.6,203.6,203.6,76371478339.58,76.371,167.0,large,equity,data_raw,358.0,-6.29,False
182,RJF,Investment Banking & Brokerage,39.8,53.0,4.4,2.0,10.4,6.4,1.9,-4.0,-7.1,-5.9,21.8,39.8,106.2,-34.2,1.3,100.2,52.0,188.1,171.0,171.0,178.0,178.0,0.0,0.0,182.0,182.0,48,-8.600000000000001,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,171.0,171.0,178.0,178.0,0.0,0.0,,0.0,0.0,0.0,0.0,182.0,182.0,111100011,100111101,151.4,30.0,133.3,22.2,22.2,0.0,1.0,9.0,1.0,203.6,203.6,181.4,32763734724.5,32.764,314.0,other,equity,data_raw,174.7,-3.77,False
183,AFL,Insurance - Life,15.4,56.3,-0.9,-0.5,5.4,2.8,1.7,0.8,-6.5,5.5,19.7,15.4,67.0,-50.0,1.3,36.5,23.4,163.7,202.0,202.0,212.0,212.0,0.0,0.0,183.0,183.0,9,0.5,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,202.0,202.0,212.0,212.0,0.0,0.0,,0.0,0.0,0.0,0.0,183.0,183.0,011110111,110011100,151.39999999999998,30.0,111.1,22.2,22.2,0.0,1.0,9.0,1.0,203.6,203.6,181.4,62050351510.6,62.05,210.0,large,equity,data_raw,122.785,-0.71,False
184,ETR,Electric Utilities,39.1,75.3,-2.5,-1.4,5.4,-2.2,2.1,6.9,39.8,44.6,37.7,39.1,72.9,-62.1,1.2,30.1,-1.2,187.4,172.0,172.0,179.0,179.0,0.0,0.0,184.0,184.0,9,0.3,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,172.0,172.0,179.0,179.0,0.0,0.0,,0.0,0.0,0.0,0.0,184.0,184.0,010111111,110000111,151.39999999999998,30.0,111.1,22.2,22.2,0.0,1.0,9.0,1.0,203.6,203.6,181.4,53681766528.44,53.682,231.0,large,equity,data_raw,118.445,-2.87,False
185,PM,Tobacco,27.7,68.4,-3.5,-1.7,3.3,2.8,-0.5,1.1,26.4,34.2,49.6,27.7,67.0,-56.2,1.3,47.8,4.7,176.0,187.0,187.0,192.0,192.0,0.0,0.0,185.0,185.0,-10,0.9000000000000004,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,187.0,187.0,192.0,192.0,0.0,0.0,,0.0,0.0,0.0,0.0,185.0,185.0,011011111,000011111,151.39999999999998,30.0,111.1,22.2,22.2,0.0,1.0,9.0,1.0,203.6,203.6,181.4,283065450000.37,283.065,47.0,cap100,equity,data_raw,193.045,-5.92,False
186,KMI,Oil & Gas Midstream,57.4,65.7,-1.5,-1.1,2.3,-4.7,-4.0,-0.9,12.5,31.4,58.6,57.4,118.9,-59.1,1.2,93.8,28.5,205.7,156.0,156.0,162.0,162.0,0.0,0.0,186.0,186.0,-9,1.6000000000000014,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,156.0,156.0,162.0,162.0,0.0,0.0,,0.0,0.0,0.0,0.0,186.0,186.0,010001111,000011111,129.2,30.0,111.1,44.4,44.4,0.0,2.0,9.0,1.0,203.6,203.6,159.2,71461400938.47,71.461,184.0,large,equity,data_raw,34.805,-7.71,False
187,FSLR,Solar Energy,56.2,33.6,0.3,0.1,-13.7,-6.4,-7.3,-7.4,-15.6,-2.6,29.7,56.2,269.7,-51.3,1.6,197.6,128.7,204.5,158.0,158.0,164.0,164.0,0.0,0.0,187.0,187.0,25,-2.800000000000012,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,158.0,158.0,164.0,164.0,0.0,0.0,,0.0,0.0,0.0,0.0,187.0,187.0,100000011,011011100,106.9,30.0,111.1,66.7,66.7,22.2,3.0,9.0,1.0,203.6,203.6,159.1,24481099889.04,24.481,378.0,other,equity,data_raw,320.95,-29.01,False
188,MARA,Theme (User Picks),34.0,6.0,0.0,0.3,-10.8,6.3,15.6,-7.9,-47.8,-63.0,122.7,34.0,2382.0,-115.5,1.6,1528.7,3046.7,182.3,177.0,177.0,184.0,184.0,0.0,0.0,188.0,188.0,33,-54.30000000000018,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,177.0,177.0,184.0,184.0,0.0,0.0,,0.0,0.0,0.0,0.0,188.0,188.0,101100011,001110000,106.9,30.0,66.7,66.7,66.7,44.4,3.0,9.0,1.0,203.6,203.6,181.3,4804008483.24,4.804,551.0,other,equity,data_raw,18.69,-32.58,False
189,CHRW,Trucking,19.4,77.4,1.2,0.6,4.0,3.0,0.9,18.1,62.5,51.5,45.0,19.4,52.0,-90.7,1.6,-27.9,-21.6,167.7,195.0,195.0,202.0,202.0,0.0,0.0,189.0,189.0,7,1.099999999999998,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,195.0,195.0,202.0,202.0,0.0,0.0,,0.0,0.0,0.0,0.0,189.0,189.0,111111111,000010011,151.3,30.0,66.7,22.2,22.2,0.0,1.0,9.0,1.0,203.5,203.5,181.3,22808433627.0,22.808,399.0,other,equity,data_raw,203.34,-4.84,False
190,DVA,Medical Specialities,23.9,95.9,-4.1,-2.2,12.0,28.1,49.9,54.8,41.4,45.5,41.3,23.9,30.1,-109.4,2.4,-50.5,-7.4,172.2,188.0,188.0,195.0,195.0,0.0,0.0,190.0,190.0,-10,-0.9000000000000004,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,188.0,188.0,195.0,195.0,0.0,0.0,,0.0,0.0,0.0,0.0,190.0,190.0,011111111,001100101,151.3,30.0,88.9,22.2,22.2,0.0,1.0,9.0,1.0,203.5,203.5,181.3,14942268195.88,14.942,462.0,other,equity,data_raw,239.64,-2.85,False
191,FFIV,Enterprise Technology,17.0,91.6,9.5,4.1,4.8,17.1,31.7,33.0,55.3,56.2,50.7,17.0,27.0,-84.3,1.5,-35.8,-10.9,165.3,199.0,199.0,208.0,208.0,0.0,0.0,191.0,191.0,6,3.299999999999999,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,199.0,199.0,208.0,208.0,0.0,0.0,,0.0,0.0,0.0,0.0,191.0,191.0,111111111,100010001,151.3,30.0,66.7,22.2,22.2,0.0,1.0,9.0,1.0,203.5,203.5,181.3,24282280542.78,24.282,381.0,other,equity,data_raw,432.7399,-0.54,False
192,BWXT,Theme (User Picks),89.5,59.3,-4.3,-4.0,-2.4,-12.7,-13.0,-9.4,30.8,81.9,85.8,89.5,207.7,-82.9,1.2,174.6,33.0,237.9,138.0,138.0,144.0,144.0,0.0,0.0,192.0,192.0,-57,5.100000000000001,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,138.0,138.0,144.0,144.0,0.0,0.0,,0.0,0.0,0.0,0.0,192.0,192.0,000001111,000001111,106.8,30.0,88.9,66.7,66.7,22.2,3.0,9.0,1.0,203.5,203.5,159.0,17040324714.0,17.04,446.0,other,equity,data_raw,241.82,-23.08,False
193,CVNA,Auto & Truck Dealerships,-51.7,5.0,-0.8,-5.4,-5.5,-48.1,-67.2,-81.3,-69.9,5.3,-53.0,-51.7,1079.9,-122.9,1.4,0.0,9889.0,71.5,377.0,377.0,347.0,347.0,0.0,0.0,193.0,193.0,-8,1566.3999999999996,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,377.0,377.0,347.0,347.0,0.0,0.0,,0.0,0.0,0.0,0.0,193.0,193.0,000000100,--1100110,84.19999999999999,0.0,114.3,114.3,114.3,114.3,4.0,7.0,1.0,198.5,198.5,198.5,47153265696.11,47.153,252.0,large,equity,data_raw,486.89,-86.48,False
194,LINK-USD,Cryptocurrency,292.2,4.5,-0.1,-1.7,-2.1,-11.3,-19.7,-41.6,-70.7,-87.9,-83.2,292.2,7258.0,-53.1,1.7,16374.3,20386.8,405.7,73.0,73.0,69.0,69.0,0.0,0.0,194.0,194.0,-8,-94.79999999999929,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,73.0,73.0,69.0,69.0,0.0,0.0,,0.0,0.0,0.0,0.0,194.0,194.0,000000001,--1100010,70.0,70.0,85.7,57.1,57.1,57.1,2.0,7.0,1.0,197.1,197.1,197.1,5801530711.24,5.802,,crypto,crypto,data_raw,17.628,-54.74,False
195,Q,Electronic Components,25.8,48.9,-1.8,0.1,-6.1,-2.6,14.3,,,,,25.8,56.6,-16.0,1.4,44.7,44.7,33.9,487.0,487.0,194.0,194.0,0.0,0.0,195.0,195.0,47,1.5,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,487.0,487.0,194.0,194.0,0.0,0.0,,0.0,0.0,0.0,0.0,195.0,195.0,1001----1,--------1,166.0,30.0,200.0,0.0,0.0,0.0,0.0,1.0,0.167,196.0,196.0,196.0,30102978605.45,30.103,327.0,other,equity,data_raw,177.2799,-18.89,False
196,CDW,Technology,-91.4,17.9,3.4,6.9,3.0,2.8,2.9,-10.5,-52.9,-75.0,-91.6,-91.4,116.6,-136.4,3.1,0.0,-17.8,56.9,421.0,421.0,457.0,457.0,0.0,0.0,196.0,196.0,66,-5.200000000000001,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,421.0,421.0,457.0,457.0,0.0,0.0,,0.0,0.0,0.0,0.0,196.0,196.0,111100000,111111000,129.1,0.0,133.3,66.7,66.7,0.0,3.0,9.0,1.0,195.8,195.8,129.1,18446320711.92,18.446,432.0,other,equity,data_raw,161.0,-10.32,False
197,CMG,Restaurants,-30.7,12.2,-1.1,-1.7,7.7,2.6,-5.5,-15.8,-58.0,-68.9,-73.1,-30.7,293.4,-75.0,2.1,0.0,926.8,117.6,278.0,278.0,301.0,301.0,0.0,0.0,197.0,197.0,-10,73.69999999999993,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,278.0,278.0,301.0,301.0,0.0,0.0,,0.0,0.0,0.0,0.0,197.0,197.0,011000000,011111100,106.9,0.0,133.3,88.9,88.9,66.7,4.0,9.0,1.0,195.8,195.8,173.6,45216373500.0,45.216,260.0,large,equity,data_raw,41.42,-14.9,False
